acc_a_entr_z,0,2,14,0,0,0,15,0,1,0,0,0,0,0,1,0,6,0,0,0,23,1,1,1,0,0,0,2,0,20,0,0,0,0,1,0,0,15,0,6,7,0,0,3,0,2,0,7,0,0,6,0,0,24,0,0,0,0,0,0,33,0,0,0,0,0,12,0,2,0,0,0,0,0,3,1,11,0,0,0,0,0,8,3,0,37,0,23,4,0,0,22,3.45,7.51
acc_t_difX_x,1,1,7,1,1,1,17,1,7,0,1,0,1,1,1,1,3,3,0,1,27,2,0,5,1,0,0,11,0,12,0,2,1,1,1,0,1,11,1,3,6,1,1,3,1,2,0,10,3,0,4,1,0,14,1,2,1,1,1,1,19,1,6,1,1,1,16,0,7,1,1,1,1,1,2,2,1,0,2,1,1,1,5,9,1,4,1,13,17,1,1,15,3.42,5.16
gyro_a_subY_y,1,0,7,0,0,1,29,1,2,1,1,1,1,1,0,1,1,1,0,0,19,0,0,1,1,0,1,5,1,9,0,0,0,0,0,0,0,9,1,1,2,0,0,2,0,1,1,6,1,0,10,0,1,22,0,0,1,0,1,1,33,0,5,1,1,1,10,0,5,1,1,0,1,0,0,5,10,0,1,1,0,0,4,1,0,24,0,21,13,1,0,20,3.33,6.67
acc_a_amp_z,0,0,6,0,0,0,21,0,6,1,0,0,0,0,0,0,14,4,0,0,14,0,0,6,1,0,0,4,0,13,0,0,0,1,1,0,0,16,0,2,8,0,0,5,0,1,0,4,0,0,10,0,0,14,0,0,0,0,0,0,22,0,13,0,0,0,12,0,8,0,0,0,0,0,0,6,11,0,0,0,1,1,7,9,0,8,0,29,7,0,0,18,3.3,5.96
acc_a_amp_x,0,0,11,0,0,0,19,0,4,1,0,0,0,0,2,0,10,1,0,0,20,0,0,1,0,0,0,5,0,13,0,0,0,2,0,0,0,13,0,1,2,0,0,4,0,1,0,9,0,0,10,0,0,21,0,0,0,0,0,0,19,0,4,0,0,0,16,0,3,0,0,0,0,0,0,3,11,0,0,1,0,0,11,0,0,23,0,20,4,0,0,24,3.14,6.22
acc_a_peakXY1,0,0,13,1,0,0,7,0,1,0,0,0,0,0,1,0,8,1,1,0,14,0,0,6,0,0,0,8,0,12,0,0,0,0,0,0,0,17,0,8,8,0,0,4,0,0,0,11,0,0,14,0,0,9,0,0,0,0,0,0,6,1,10,0,0,0,26,1,8,0,0,0,1,0,1,7,4,0,0,1,0,0,12,9,0,13,0,20,5,0,0,16,3.1,5.44
acc_p_mainX_y,1,1,7,1,1,1,27,1,5,0,1,1,1,1,4,1,6,0,1,1,12,3,0,4,1,1,1,4,1,7,1,1,1,4,1,1,0,3,0,4,4,1,1,9,1,7,0,6,4,1,6,1,1,4,1,1,1,1,1,1,18,0,6,1,3,1,7,1,0,1,1,1,1,1,5,5,16,1,4,1,1,1,5,11,1,6,0,9,10,1,0,1,3.09,4.26
acc_p_skew_z,0,1,8,0,0,0,15,0,7,0,1,0,0,0,0,0,8,2,1,0,12,0,0,1,0,0,0,7,0,11,0,0,0,0,0,0,0,12,0,8,8,0,0,3,1,1,2,14,1,0,8,0,0,17,1,0,0,0,0,0,20,0,2,0,0,0,8,0,12,0,0,0,0,0,2,7,9,0,1,0,0,0,12,9,0,12,0,12,10,0,0,17,3.08,5.07
acc_a_skew_x,0,0,9,1,1,0,14,1,1,1,0,1,1,0,3,2,9,3,0,0,8,1,1,5,0,0,1,3,0,11,0,0,0,1,0,0,1,10,1,6,6,1,1,6,1,1,1,6,0,0,3,1,1,14,0,0,1,1,1,0,18,0,3,1,0,0,12,0,3,1,0,0,0,0,3,6,8,0,1,0,0,0,14,12,0,3,1,13,10,0,0,29,3.03,5.01
gyro_t_skew_z,0,0,14,0,0,0,17,0,6,0,0,0,0,0,2,0,8,1,0,0,16,0,0,1,0,0,0,9,0,14,0,0,0,4,0,0,0,9,0,2,4,0,0,3,0,1,0,10,2,0,11,0,0,18,0,0,0,0,0,0,18,0,8,0,3,0,12,0,5,0,0,0,0,0,1,3,8,0,1,0,0,0,4,1,0,11,0,13,10,0,0,25,2.99,5.4
acc_f_mean_x,0,0,8,0,0,0,9,0,7,0,0,0,1,0,4,0,2,4,0,0,7,1,0,5,0,0,0,6,0,8,0,0,0,5,0,0,0,11,0,6,10,0,0,6,0,4,0,7,2,0,8,0,0,11,0,0,0,0,0,0,18,0,10,0,1,0,12,0,7,0,0,0,0,0,3,6,7,0,2,0,0,0,6,8,0,9,0,21,17,0,0,16,2.99,4.73
acc_a_skew_y,0,0,16,0,0,0,10,0,5,0,0,0,0,0,2,0,6,3,0,0,8,5,0,16,0,0,0,5,0,10,0,0,0,4,0,0,0,15,0,2,8,0,1,3,0,2,0,10,2,0,7,0,0,20,0,1,0,0,0,0,9,0,10,0,2,0,7,0,6,0,0,0,0,0,0,0,5,0,3,0,0,1,2,6,0,12,1,13,27,0,1,8,2.98,5.15
gyro_a_skew_x,0,0,6,0,0,0,10,0,8,0,1,0,0,0,5,0,4,3,0,0,13,2,1,8,0,0,0,9,0,19,0,0,0,6,0,0,1,7,1,8,7,0,1,6,0,5,0,10,4,0,10,0,0,10,0,0,0,1,0,0,11,0,9,0,2,0,9,1,6,1,3,0,0,0,6,3,13,0,3,0,0,0,4,4,0,7,0,9,7,0,0,10,2.98,4.14
acc_f_subY_z,0,0,9,0,0,1,11,0,7,0,0,1,0,0,3,0,4,4,0,1,18,1,0,10,0,0,1,2,0,10,0,0,0,5,0,0,0,16,0,7,4,0,0,2,0,3,1,7,1,1,6,0,0,9,0,0,0,0,0,0,15,0,11,1,0,0,9,0,10,0,0,0,0,1,4,4,9,0,2,0,0,0,6,7,0,10,0,14,10,0,0,16,2.98,4.59
acc_f_mainX_y,1,0,4,1,0,0,6,1,9,2,1,1,1,0,4,1,3,4,1,2,11,1,1,4,1,1,1,3,1,8,2,0,1,3,1,1,1,10,1,9,4,1,1,8,2,6,1,4,3,2,5,0,1,10,0,2,1,1,1,1,7,2,7,1,3,1,5,1,11,0,1,1,1,2,2,3,5,1,2,1,1,1,7,8,1,12,2,6,10,0,3,9,2.98,3.1
acc_t_lgEnergy_z,0,0,17,0,0,0,11,0,0,0,0,0,0,0,2,1,8,2,0,0,14,0,0,8,0,0,0,4,0,16,0,0,0,3,0,0,0,17,0,4,4,0,0,1,0,1,0,5,0,0,12,0,0,15,0,0,0,0,0,0,26,0,13,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,5,3,0,12,0,21,13,0,0,18,2.98,5.75
acc_f_difY_x,1,1,5,0,0,2,20,1,1,1,0,1,0,1,1,0,4,2,0,0,22,3,1,5,0,0,0,2,0,11,0,1,1,2,0,0,0,11,1,3,1,0,0,1,0,0,1,7,1,0,6,1,1,8,2,1,0,1,0,1,21,2,6,1,1,0,13,1,4,1,1,1,0,0,2,5,1,1,1,0,0,0,5,1,1,12,0,13,20,1,1,20,2.96,5.18
gyro_f_peakXY2,0,0,5,0,0,0,18,0,3,0,0,0,0,0,1,0,8,2,0,0,15,1,0,2,0,0,0,5,0,15,0,0,0,1,0,0,0,10,0,4,5,1,0,5,0,1,0,5,1,0,2,0,0,12,0,0,0,0,0,0,19,0,5,0,0,0,9,0,6,0,0,0,0,0,3,4,4,0,0,0,0,0,6,7,0,19,0,26,15,0,0,26,2.95,5.76
gyro_t_amp_y,0,0,12,0,0,1,13,1,5,0,1,0,0,0,3,0,4,1,1,0,19,1,0,2,1,1,0,6,0,9,0,1,1,1,1,0,0,14,0,1,2,0,0,1,0,3,0,5,1,1,10,0,0,15,1,1,1,0,0,0,15,0,13,0,1,1,11,1,2,0,0,0,0,0,1,3,11,0,1,0,0,1,1,3,1,21,0,18,7,1,0,14,2.91,5.05
gyro_t_amp_x,0,0,17,0,0,0,6,1,1,0,0,0,0,0,0,0,7,1,0,0,5,0,0,4,0,0,0,5,0,13,0,0,0,2,0,1,0,6,0,4,6,0,1,2,0,0,0,12,0,0,17,0,0,15,0,0,0,0,1,0,19,0,8,0,0,0,14,0,2,0,0,0,0,0,0,2,8,0,0,0,0,0,8,0,0,15,0,25,20,0,0,19,2.9,5.71
gyro_t_max_x,0,0,12,0,0,0,16,0,6,0,0,0,0,0,1,0,9,0,0,0,15,0,0,3,0,0,0,11,0,11,0,0,0,4,0,0,0,16,0,5,7,0,0,3,0,2,0,6,0,0,10,0,0,3,0,0,0,0,0,0,9,0,9,0,1,0,7,0,5,0,0,0,0,0,2,1,11,0,0,0,0,0,8,1,0,20,0,11,26,0,0,14,2.88,5.3
gyro_t_max_z,0,0,15,1,0,0,6,0,1,0,0,0,0,0,2,0,7,2,0,0,9,0,0,2,0,1,0,10,0,18,0,0,0,1,1,0,0,10,0,6,12,1,0,1,0,2,1,8,1,1,8,0,0,18,0,0,0,0,0,0,13,0,5,0,1,0,11,0,1,0,0,0,0,0,2,10,4,0,1,0,0,0,13,5,0,7,0,14,15,0,0,18,2.88,4.96
acc_a_mainX_y,0,0,12,0,0,0,9,0,7,0,0,0,0,0,1,0,5,2,0,0,21,0,0,2,0,0,0,7,0,15,0,0,0,1,0,0,0,16,0,7,5,0,0,4,0,2,0,7,2,0,6,0,0,11,0,0,0,0,0,0,7,0,7,0,1,0,9,0,5,0,0,0,0,0,3,6,7,0,0,0,0,0,9,2,0,37,0,13,5,0,0,11,2.87,5.64
acc_f_subX_z,1,1,5,0,0,0,17,0,6,0,1,0,0,1,2,0,14,4,1,0,11,1,0,7,0,0,0,8,1,11,0,0,0,3,1,0,0,10,0,5,10,0,1,5,0,3,0,6,2,0,11,0,0,7,0,0,0,1,0,1,10,1,9,0,2,1,11,0,9,0,0,1,0,0,0,1,13,1,2,0,0,0,4,9,0,8,0,12,4,0,1,5,2.85,4.16
gyro_p_interq_x,1,2,9,1,1,1,14,1,2,0,0,1,0,1,1,0,5,2,0,0,13,2,1,2,0,0,1,6,1,13,0,1,1,1,1,0,1,11,1,4,3,0,0,2,0,3,0,11,1,0,5,1,1,10,1,1,0,1,0,1,22,1,6,1,1,1,13,1,3,1,1,1,0,0,1,5,5,1,1,0,0,2,7,3,1,8,1,9,8,1,1,10,2.82,4.1
acc_f_peakXY3,0,0,8,0,0,1,8,0,4,0,0,0,1,0,3,0,4,3,0,0,10,1,0,5,0,1,0,4,0,17,0,0,0,6,0,0,0,9,0,7,4,0,1,3,1,7,0,5,2,0,7,0,1,12,1,0,0,0,1,0,11,0,6,0,1,0,7,0,8,0,0,0,1,0,4,3,13,0,2,1,0,0,6,5,0,8,0,17,17,0,0,10,2.79,4.24
acc_t_difX_z,1,1,2,0,1,1,5,1,6,0,0,1,0,1,3,0,4,3,1,1,8,2,1,5,0,0,1,9,1,8,0,1,1,3,0,0,1,5,1,3,4,0,0,1,1,5,0,7,3,0,7,1,1,15,1,1,0,1,0,1,15,1,7,1,3,0,8,1,9,1,0,1,0,0,5,2,7,1,4,0,0,1,4,7,1,7,0,5,22,1,1,8,2.76,3.77
acc_a_interq_z,0,0,10,0,0,0,14,0,2,0,0,0,0,0,0,0,2,2,0,0,17,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,14,0,6,5,0,0,0,0,1,0,6,1,0,8,0,0,17,1,0,0,0,0,0,15,0,5,0,0,0,12,0,10,0,0,0,0,0,1,5,8,0,3,0,0,0,8,8,0,15,0,13,2,0,0,17,2.71,4.94
acc_t_difX_y,1,1,7,1,1,1,3,1,3,2,2,2,2,2,2,2,2,2,1,0,3,2,0,4,2,1,2,2,2,17,0,2,1,3,2,1,0,3,1,9,5,1,1,1,1,1,0,3,4,1,4,1,2,5,1,1,2,1,2,2,17,0,11,2,2,1,5,1,5,2,2,0,2,1,0,3,9,1,4,2,1,1,6,6,1,11,0,8,3,2,0,6,2.71,3.15
acc_f_max_x,1,1,10,0,1,1,4,1,4,0,0,1,0,1,1,0,5,1,0,1,9,1,1,2,0,0,1,5,0,10,1,1,1,1,0,0,1,14,1,4,7,0,0,0,1,1,0,6,2,0,12,1,1,12,1,1,0,1,0,0,12,1,6,1,1,0,10,1,1,1,0,1,0,0,0,9,9,1,1,0,0,1,8,1,1,5,0,17,15,1,1,11,2.7,4.05
acc_t_lgEnergy_y,1,0,10,0,0,1,8,1,2,0,2,1,0,1,2,1,1,0,0,0,10,2,0,5,1,0,1,4,1,12,0,1,0,1,0,0,1,8,1,2,6,0,0,4,0,2,1,5,1,0,7,0,1,13,0,0,1,0,1,1,19,0,6,1,0,1,12,0,3,1,1,0,1,0,0,5,10,0,0,1,0,0,1,6,0,14,0,9,11,1,0,18,2.66,4.25
acc_t_max_a,0,0,4,0,0,0,16,0,2,0,0,0,0,0,0,0,6,1,0,0,18,0,0,2,0,0,0,11,0,13,0,0,0,1,0,1,0,6,0,8,4,0,0,0,0,0,0,8,0,0,2,0,0,27,0,0,0,0,0,0,19,0,0,0,0,0,11,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,6,0,0,15,0,26,19,0,0,8,2.66,5.83
gyro_f_cftor_z,1,1,8,1,0,0,3,1,5,1,1,1,1,0,2,0,11,3,1,1,6,2,1,6,1,1,1,10,1,6,1,1,1,2,0,1,1,6,1,11,1,1,1,7,1,2,1,5,2,1,7,0,1,7,0,0,1,1,1,1,11,1,2,1,2,1,10,0,4,1,1,1,1,1,2,5,7,0,2,1,1,0,6,2,1,5,1,9,12,0,1,9,2.65,3.11
acc_p_lgEnergy_z,0,0,12,0,0,0,9,0,3,0,0,0,0,0,3,0,7,3,0,0,17,2,0,4,0,0,0,6,1,10,1,0,0,5,0,0,0,10,0,5,4,0,1,7,0,3,0,7,2,0,10,0,0,7,0,0,0,0,0,0,8,0,5,0,1,1,8,0,5,0,0,0,0,1,4,5,5,0,3,0,0,0,5,4,0,7,1,10,20,0,0,9,2.62,4.02
acc_a_peakXY2,0,0,9,0,0,0,14,0,8,1,0,0,0,0,1,0,16,1,0,0,12,0,0,5,0,0,0,5,0,9,0,0,0,2,0,0,0,12,1,4,9,0,0,3,0,1,0,10,0,0,8,0,0,9,0,0,0,0,0,0,9,0,8,0,0,0,14,0,7,0,0,0,0,0,0,1,14,0,1,0,0,0,9,4,0,7,0,8,15,0,0,4,2.62,4.43
gyro_a_cftor_y,0,0,7,0,1,1,11,0,5,1,0,0,0,0,1,1,7,4,0,0,36,0,0,2,0,1,0,19,0,9,0,0,0,1,0,0,0,12,1,3,3,1,1,4,0,1,0,8,1,0,3,1,0,9,1,0,0,0,0,0,5,0,3,0,0,0,8,0,4,1,0,0,0,0,4,1,1,1,0,0,1,0,5,7,1,14,0,13,5,0,0,10,2.61,5.16
acc_a_peakXY5,0,0,8,1,0,0,3,1,7,0,0,0,1,1,0,0,8,3,0,0,10,0,1,5,1,0,0,11,0,6,0,0,0,1,1,0,0,8,1,8,5,0,0,5,0,1,1,8,2,0,3,0,0,12,1,0,0,1,1,1,7,0,9,1,0,1,9,0,2,1,1,0,0,0,1,8,2,0,1,1,0,0,14,3,0,7,0,17,10,1,0,13,2.57,3.91
acc_a_subX_y,1,1,2,0,1,1,11,1,7,0,0,1,0,1,3,0,2,2,0,1,8,1,1,5,0,0,1,5,0,17,0,2,1,4,0,0,1,5,1,2,3,0,0,1,1,2,0,2,3,0,9,1,1,7,1,1,1,1,0,1,9,1,6,1,2,0,3,1,6,1,0,1,0,0,3,3,9,1,2,0,0,1,3,4,1,18,0,10,13,1,1,10,2.55,3.66
acc_f_peakXY2,1,0,6,1,1,0,10,1,2,1,3,0,1,0,0,0,3,6,1,1,16,1,0,2,0,1,1,14,1,6,1,0,0,1,0,0,0,6,0,7,0,0,0,3,1,2,1,8,0,0,1,0,0,9,0,0,0,1,1,1,7,0,5,1,0,1,3,0,4,0,0,1,1,0,3,6,8,0,0,1,0,0,13,5,0,16,0,13,11,0,1,12,2.55,3.99
acc_vardif,0,0,3,1,0,0,6,0,3,0,0,0,2,1,0,0,4,4,0,0,8,1,1,6,0,1,0,5,0,8,0,0,0,3,2,0,0,12,0,2,7,1,1,1,1,1,0,5,2,1,7,0,0,12,0,0,0,0,0,0,11,1,8,0,2,0,17,0,2,0,0,0,0,3,1,3,6,1,2,0,0,0,7,8,1,4,1,10,15,1,1,10,2.47,3.73
gyro_f_kurt_x,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,0,10,0,0,0,1,0,17,0,0,0,3,0,0,0,8,0,7,11,0,0,0,0,0,0,13,0,0,8,0,0,17,0,0,0,0,0,0,8,0,10,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,15,2,0,10,0,17,12,0,0,10,2.45,4.76
gyro_p_lgEnergy_a,0,0,4,0,0,1,8,0,5,0,1,0,0,0,2,0,3,1,1,0,29,2,0,5,0,0,0,8,0,10,0,0,0,2,0,0,1,7,0,10,3,0,0,1,0,0,0,8,2,0,2,0,0,10,1,0,0,0,0,0,12,1,4,0,2,0,5,0,3,0,1,0,0,0,1,5,4,0,2,0,0,0,5,5,0,11,1,20,4,0,0,7,2.39,4.51
gyro_t_amp_z,0,0,7,1,0,0,11,0,3,0,0,0,0,0,1,0,10,1,0,0,25,0,0,2,0,0,0,8,0,4,0,0,0,2,0,0,0,2,0,4,5,0,0,4,0,0,0,11,0,0,6,0,0,13,0,0,0,0,0,0,19,0,3,0,1,0,3,0,8,0,0,0,0,0,0,3,7,0,1,0,1,0,4,4,0,11,0,19,4,0,0,10,2.37,4.69
acc_t_entr_y,0,0,7,0,0,0,10,0,2,0,0,0,1,0,0,0,7,0,1,0,9,1,0,2,0,1,0,4,0,13,0,0,0,0,0,0,0,8,0,4,5,0,0,4,0,0,0,3,0,0,7,0,0,4,0,0,0,0,0,0,12,0,8,0,0,0,6,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,4,6,0,25,0,30,13,0,0,9,2.36,5.03
acc_a_mainY_z,0,0,7,0,0,0,5,0,4,0,0,0,0,0,3,0,2,1,1,0,8,3,1,6,0,0,0,9,0,12,0,0,0,4,0,0,0,8,0,10,2,0,0,4,0,3,0,8,2,0,6,0,0,8,0,0,0,0,0,0,11,1,7,0,1,0,9,0,4,0,0,0,0,0,2,4,7,0,3,0,0,0,2,0,0,12,1,10,11,0,1,12,2.34,3.6
acc_a_std_z,0,0,11,0,0,0,6,0,3,0,0,1,0,0,3,1,5,3,0,1,8,0,1,3,1,0,0,2,0,8,2,0,1,3,1,1,1,5,1,1,7,1,0,2,1,2,0,5,1,2,8,0,1,7,0,1,1,0,0,0,15,1,7,0,2,1,6,1,4,0,1,0,1,2,2,2,1,0,2,1,1,0,8,5,0,18,1,8,6,0,1,1,2.28,3.31
gyro_t_skew_a,0,0,6,0,0,1,8,0,3,0,0,0,0,0,0,0,4,2,0,1,6,0,0,3,0,0,0,6,0,7,0,0,0,1,0,0,0,25,0,9,6,0,0,1,1,0,0,7,0,0,6,0,0,13,1,0,0,0,0,0,11,0,3,0,0,0,8,0,3,0,0,0,0,0,0,5,4,0,0,0,0,0,5,9,0,3,0,15,12,0,0,8,2.21,4.2
acc_a_amp_y,0,0,5,0,0,1,14,0,1,0,0,0,0,0,0,0,7,2,0,0,10,0,0,2,0,0,0,5,0,12,0,0,0,3,0,0,0,9,0,5,5,0,1,3,0,1,0,4,0,0,7,0,0,13,1,0,0,0,0,0,9,0,12,0,1,0,10,0,4,0,0,0,0,0,0,2,6,0,0,0,0,0,6,3,0,8,0,19,8,0,0,3,2.2,3.95
acc_a_difX_x,0,0,4,0,0,0,6,0,7,0,0,0,0,0,0,0,5,0,0,0,6,1,0,3,0,0,0,1,1,11,1,0,0,0,0,0,0,9,0,9,2,0,0,2,0,2,0,5,1,0,8,0,0,10,0,0,0,0,0,0,10,0,7,0,0,1,9,0,4,0,0,0,0,0,0,6,9,0,0,0,0,0,12,3,0,10,0,12,11,0,0,13,2.18,3.74
acc_f_skew_y,0,0,2,0,0,1,7,0,2,0,0,0,0,0,1,0,9,2,0,0,12,0,0,3,0,0,0,4,0,11,0,1,0,1,0,0,1,4,0,10,5,0,1,4,0,0,0,12,0,0,11,1,0,7,1,0,0,0,0,0,13,0,2,0,0,0,10,0,3,0,0,0,0,0,1,1,11,0,0,0,0,0,9,7,1,1,0,10,8,0,0,7,2.14,3.69
acc_meandif,0,1,3,0,0,0,3,0,3,1,0,1,1,0,1,0,5,1,0,1,6,0,2,2,1,1,0,8,0,3,1,0,0,1,1,2,1,6,2,2,4,4,1,3,0,1,1,5,3,2,6,0,1,4,0,0,1,0,0,0,16,1,5,0,3,1,8,0,2,0,1,0,1,3,1,3,1,1,1,3,2,0,3,1,1,6,2,13,11,0,0,8,2.11,2.89
acc_p_difX_a,0,0,1,0,0,0,13,0,2,0,1,0,0,0,0,1,6,5,1,0,11,0,0,5,0,0,0,5,0,10,0,0,0,1,0,0,0,6,0,5,4,0,1,4,0,2,0,2,0,0,8,0,0,3,0,0,0,0,1,0,9,0,8,0,1,0,5,0,4,0,0,0,0,0,0,2,10,0,0,0,0,0,10,5,0,6,0,5,11,0,0,19,2.1,3.69
acc_t_kurt_a,0,0,6,0,0,0,17,0,3,0,0,0,0,0,0,0,2,0,0,0,16,0,0,1,0,0,0,4,0,15,0,0,0,1,0,0,0,7,0,1,2,0,0,3,0,1,0,2,0,0,3,0,0,5,0,0,0,0,0,0,18,0,5,0,0,0,9,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,3,4,0,15,0,16,16,0,0,5,2.04,4.45
acc_f_cftor_y,0,0,4,0,0,0,9,0,2,0,1,0,0,0,0,0,5,3,1,0,12,0,0,2,0,0,0,2,0,9,0,0,0,1,0,0,0,9,0,2,9,0,0,3,0,0,0,2,0,0,5,0,0,9,0,0,0,0,0,0,8,0,13,0,0,0,4,0,4,0,0,0,0,0,0,4,3,0,0,0,1,0,5,6,0,7,0,11,5,0,0,23,2.0,3.87
gyro_p_lgEnergy_y,0,0,3,1,0,0,6,0,4,1,1,0,0,0,1,0,4,0,2,0,14,1,0,3,0,0,0,5,0,8,0,0,0,3,0,0,0,4,0,3,4,0,0,1,0,1,0,6,1,0,4,0,0,18,0,0,0,0,0,1,9,0,1,0,0,0,7,0,3,0,0,0,0,0,2,6,2,0,1,0,0,0,5,7,0,10,0,6,19,0,0,6,2.0,3.68
acc_f_mean_y,0,0,3,0,0,0,11,0,6,0,0,0,0,0,1,0,9,0,0,1,11,0,0,3,0,0,0,2,0,13,0,0,0,2,0,1,0,6,0,7,3,0,1,4,0,3,0,2,0,1,9,0,0,10,0,0,0,0,0,0,6,0,3,0,0,0,12,0,5,0,0,0,0,0,0,1,13,0,0,1,0,0,1,3,0,4,0,6,7,0,0,12,1.99,3.54
gyro_f_mean_z,0,0,5,0,0,0,4,0,2,0,0,0,0,0,0,0,6,1,0,0,3,0,0,2,0,0,0,3,0,9,0,0,0,0,0,0,0,4,0,6,1,0,0,1,0,2,0,4,1,0,8,0,0,13,0,0,0,0,0,0,10,0,0,0,0,0,11,0,4,0,0,0,0,1,0,1,2,0,0,0,0,0,4,5,0,17,0,13,20,0,1,18,1.98,4.19
acc_f_skew_x,0,0,4,0,0,0,18,0,5,0,0,0,0,0,1,0,5,6,1,0,6,0,1,3,0,0,0,3,1,4,0,0,0,0,0,0,0,5,0,4,1,0,0,3,0,0,1,4,0,0,3,0,0,12,0,0,0,0,0,0,15,0,2,0,1,0,6,0,3,0,0,1,0,0,1,2,6,0,0,0,0,0,5,9,0,11,0,17,5,0,0,6,1.97,3.72
gyro_a_difX_a,0,0,6,0,0,0,6,0,8,0,0,0,0,0,1,0,5,1,0,0,14,1,0,1,0,0,0,4,0,6,0,0,0,1,0,0,0,10,0,4,4,0,0,3,0,1,0,6,1,0,6,0,0,13,0,0,0,0,0,0,6,0,4,0,1,0,7,0,6,0,0,0,0,0,1,6,4,0,1,0,0,0,4,5,0,7,0,14,5,0,0,8,1.97,3.33
gyro_p_difY_a,0,1,14,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,0,0,9,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,11,0,0,7,0,0,1,0,0,0,1,0,0,5,0,0,16,0,0,0,0,0,0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,12,3,0,10,0,20,9,0,0,12,1.96,4.12
gyro_f_lgEnergy_a,0,0,10,0,0,0,5,0,2,0,0,0,0,0,1,0,4,1,0,0,5,0,0,0,0,0,0,7,0,7,0,0,0,1,0,0,0,10,0,6,6,0,0,1,0,1,0,5,1,0,7,0,0,9,0,0,0,0,0,0,16,0,4,0,1,0,10,0,5,0,0,0,0,0,1,5,8,0,1,0,0,0,7,4,0,7,0,8,5,0,0,7,1.93,3.31
gyro_p_concent,0,1,2,0,0,0,4,0,2,0,0,0,0,0,1,0,1,0,0,0,8,2,0,6,0,0,0,4,0,6,0,0,0,1,0,0,0,9,0,4,2,0,0,1,0,2,0,1,1,0,4,0,0,21,0,0,0,0,0,0,10,0,2,0,0,0,7,0,3,0,0,0,0,0,1,3,2,0,0,0,0,0,5,3,0,5,0,18,11,0,0,24,1.92,4.28
acc_f_entr_y,0,0,6,0,0,0,4,0,3,0,0,0,0,0,1,0,10,4,0,0,4,0,0,4,0,0,0,2,0,11,0,0,0,1,0,0,0,9,0,5,5,0,0,5,0,1,0,5,1,0,6,0,0,1,0,0,0,0,0,0,16,0,11,0,0,0,8,0,7,0,0,0,0,0,1,3,15,0,2,0,0,0,2,0,0,5,0,1,14,0,0,3,1.91,3.61
acc_a_difX_a,0,0,9,0,0,0,11,0,2,0,0,0,0,0,1,0,3,0,0,0,16,1,0,1,0,0,0,3,0,8,1,0,0,0,0,1,0,3,0,1,2,0,0,3,0,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,16,0,1,0,0,0,14,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,10,0,18,9,0,0,7,1.89,4.12
acc_f_peakXY4,0,0,5,0,0,1,10,0,2,1,0,0,0,0,1,0,4,2,1,0,5,0,0,4,0,1,0,3,0,1,0,0,0,0,0,0,0,9,1,0,4,0,0,3,0,2,0,2,1,0,5,0,0,9,1,0,0,0,0,0,11,0,4,0,1,0,11,0,6,0,0,0,0,0,1,1,5,0,1,0,1,0,11,2,0,11,0,11,10,0,0,8,1.88,3.24
gyro_t_interq_y,1,1,8,1,1,1,3,1,5,1,1,1,1,1,2,0,3,0,1,1,3,2,1,6,1,0,1,3,1,9,0,1,1,3,0,0,1,10,1,3,4,1,1,2,1,1,1,1,2,1,8,1,1,1,1,1,1,1,1,1,3,1,4,1,2,1,4,1,1,1,1,1,1,1,2,3,5,1,1,1,1,1,5,0,1,2,1,3,3,1,1,5,1.88,1.94
gyro_f_skew_a,1,0,8,1,0,0,4,1,5,1,1,0,1,0,3,0,5,2,1,1,5,2,0,2,0,1,1,4,1,5,2,1,0,1,0,0,0,4,0,4,1,0,0,7,1,2,1,1,1,0,5,0,0,6,0,0,2,1,1,1,8,0,3,1,1,0,2,0,0,0,0,2,1,0,2,5,9,0,1,0,0,0,6,1,0,9,0,3,11,0,1,8,1.87,2.52
acc_a_difY_z,0,0,6,0,0,0,15,0,1,0,0,1,0,0,0,0,5,3,0,0,7,0,0,3,0,0,0,1,0,9,0,0,0,1,0,0,0,6,0,1,2,0,0,1,0,1,0,6,1,0,4,0,0,18,0,0,0,0,0,0,20,0,7,0,0,0,3,0,4,0,0,0,0,0,0,0,2,1,0,0,1,0,5,1,0,9,0,5,11,0,0,10,1.86,3.88
acc_p_peakXY5,0,0,3,0,0,0,11,0,1,0,0,0,0,0,1,0,7,1,0,0,11,0,0,3,0,0,0,2,0,7,0,0,0,1,0,0,0,7,0,6,5,0,0,0,0,0,0,7,0,0,6,0,0,9,0,0,0,0,0,0,10,0,10,0,0,0,2,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,3,3,0,5,0,15,4,0,0,14,1.84,3.53
