acc_a_std_y,0,1,4,7,1,0,4,1,0,3,0,1,20,2,0,0,1,0,0,0,0,0,1,0,12,0,0,19,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,3,0,0,2,0,0,0,3,1,0,0,2,0,0,0,0,2,4,1,0,1,1,0,0,0,1,1,0,1,2,1,1,0,2,4,1,5,0,4,0,0,1,16,0,0,3,3,1,0,0,1.58,3.49
acc_a_mainX_y,0,0,4,5,0,1,0,0,0,4,0,2,7,3,0,0,0,2,0,0,0,0,0,0,6,0,0,10,1,0,2,0,0,0,0,1,1,1,7,0,1,1,1,3,1,2,0,3,0,0,2,0,0,1,4,1,4,1,3,0,1,4,1,3,6,4,1,0,0,0,0,1,0,1,0,0,1,0,0,2,8,2,0,0,0,6,1,1,1,7,0,1,8,3,0,3,1,1.57,2.24
acc_t_kurt_x,0,1,0,3,0,0,5,1,0,2,0,0,15,5,0,0,0,4,0,0,1,1,0,1,9,0,0,5,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,1,2,2,0,0,3,0,0,0,8,0,4,0,8,1,0,1,0,3,8,5,0,0,0,0,1,1,0,1,2,0,0,0,1,2,3,5,0,2,2,3,2,0,0,13,0,0,4,2,0,0,0,1.55,2.74
acc_a_cftor_a,0,2,2,2,0,1,5,1,0,3,0,0,10,5,0,0,0,1,0,0,3,1,0,1,6,0,0,4,0,3,1,0,0,0,0,0,0,1,4,0,0,1,1,2,0,1,0,6,0,0,2,0,0,2,7,0,3,0,5,1,0,1,0,1,3,4,0,0,0,0,1,0,0,1,1,0,0,0,2,1,5,4,1,4,3,3,0,0,1,11,1,1,6,4,0,1,0,1.52,2.2
acc_a_skew_x,0,0,1,6,0,0,1,0,0,2,0,0,14,5,0,0,0,2,0,0,0,0,0,0,13,0,0,6,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,7,0,0,3,0,0,1,6,0,2,0,3,0,0,1,0,1,12,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6,0,0,1,2,6,1,0,0,19,0,0,5,2,0,2,0,1.48,3.26
gyro_a_cftor_x,0,3,1,7,1,1,4,1,0,4,0,0,25,1,0,0,0,2,0,0,1,1,0,1,10,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,0,1,1,1,0,0,1,0,0,0,5,0,4,0,2,1,0,0,0,2,6,3,0,0,0,0,1,1,0,1,0,0,0,0,1,2,5,2,0,1,2,2,1,0,0,12,0,0,5,1,0,1,0,1.44,3.2
acc_a_entr_a,1,2,1,5,3,1,2,0,1,4,0,1,9,2,0,0,1,2,0,0,1,1,1,0,4,0,0,4,1,0,1,0,0,0,0,1,0,1,7,0,0,0,2,2,1,1,0,2,0,1,3,1,1,2,8,0,3,0,2,0,0,0,1,1,6,3,0,0,0,0,0,1,0,2,1,0,0,1,0,3,5,0,0,8,4,1,2,1,0,8,0,0,3,0,1,2,0,1.44,2.04
acc_f_skew_y,0,2,0,7,1,0,2,0,0,1,0,0,15,1,0,0,0,2,0,0,0,0,1,0,19,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,13,0,1,0,2,1,0,0,0,0,13,8,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,2,4,0,0,0,16,0,0,4,1,0,2,0,1.43,3.54
acc_f_kurt_a,0,0,4,10,3,0,0,1,0,1,0,1,6,2,0,0,1,0,0,0,0,0,1,0,16,0,1,3,1,2,1,0,0,0,0,0,0,0,8,0,0,0,1,1,0,1,0,3,0,0,2,0,0,0,2,1,1,0,0,1,0,0,0,0,9,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,16,1,0,3,3,0,3,0,1,13,1,0,4,0,1,1,0,1.42,3.07
acc_f_peakXY2,0,1,2,7,1,1,1,1,1,1,1,0,6,1,0,1,0,1,0,3,1,2,0,2,4,0,1,1,0,0,2,1,1,0,1,2,1,0,1,0,1,1,0,3,0,0,0,2,0,0,3,1,1,0,4,1,2,0,0,2,1,4,0,4,3,0,1,2,0,0,1,1,1,0,1,0,0,2,1,3,5,3,1,3,6,2,0,1,1,9,1,0,3,3,3,0,0,1.4,1.67
gyro_a_entr_a,1,1,0,5,1,0,1,0,0,9,0,1,19,1,0,0,0,0,0,0,0,0,0,0,10,0,1,6,0,2,0,0,0,1,0,0,0,1,9,0,0,0,2,4,0,0,2,1,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,1,4,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,7,1,0,1,0,9,0,0,0,1,0,0,5,0,0,7,0,1.38,2.99
acc_p_kurt_x,1,3,2,2,1,1,2,0,2,1,1,0,10,4,0,3,0,1,1,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,3,0,0,4,5,0,1,1,0,0,0,4,0,4,1,3,0,1,1,2,1,6,2,1,0,0,0,0,1,0,2,1,0,1,0,0,1,3,1,1,2,2,9,3,1,0,11,0,0,2,0,0,3,1,1.37,2.07
acc_f_difY_a,0,0,0,13,2,0,0,0,0,1,0,0,4,3,1,0,0,1,1,0,1,0,0,0,8,0,0,5,0,2,0,0,0,0,1,0,0,1,4,0,0,1,2,1,0,0,0,3,1,0,4,0,0,0,5,0,5,0,0,1,1,0,1,1,5,2,1,1,1,0,0,1,0,2,2,0,1,1,1,1,8,0,0,2,3,1,2,0,0,12,0,1,9,0,0,1,1,1.37,2.44
acc_a_cftor_y,0,0,0,2,2,0,0,0,0,0,0,0,16,8,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,2,7,0,0,1,0,0,1,12,0,5,0,2,0,0,0,0,2,5,7,1,0,0,0,0,2,0,0,1,0,0,3,0,3,2,0,0,1,0,6,0,0,0,14,0,0,8,4,0,1,0,1.34,2.93
gyro_t_skew_z,1,3,1,3,2,1,0,0,0,1,0,0,8,10,0,0,0,0,0,1,1,0,0,0,2,0,1,3,0,2,0,0,0,1,0,0,0,0,5,1,0,0,2,3,0,0,5,0,0,0,1,0,0,0,3,0,9,0,2,0,0,0,0,0,7,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,9,1,3,5,0,0,12,0,0,4,1,0,2,0,1.31,2.43
gyro_a_subX_a,0,4,1,3,4,1,5,1,0,2,0,0,6,2,0,0,0,4,0,0,1,2,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,5,0,0,1,1,7,0,1,1,1,0,0,2,0,1,1,6,0,3,0,2,1,0,0,0,2,3,3,0,0,0,0,1,1,0,2,1,0,0,0,1,7,4,2,1,0,3,2,1,0,1,3,1,1,0,3,1,2,0,1.26,1.68
acc_p_interq_a,0,1,1,1,2,0,4,0,0,2,0,0,8,5,0,0,0,1,0,0,2,0,0,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,4,0,0,3,5,0,0,1,0,0,1,2,0,6,0,4,0,0,3,0,2,7,4,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,4,0,5,6,3,2,0,0,5,0,0,1,1,0,5,0,1.25,1.94
acc_a_mainY_x,0,0,2,0,1,1,1,1,0,1,0,0,6,2,1,0,1,1,1,0,1,1,1,0,3,0,0,5,1,1,1,1,2,1,1,0,0,0,2,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,4,1,6,1,1,1,1,3,0,3,4,2,1,0,0,1,1,1,0,0,1,1,1,2,1,2,4,2,0,3,4,1,0,1,1,4,1,1,3,4,1,1,1,1.25,1.32
acc_a_peakXY3,0,1,2,2,0,0,0,0,0,2,0,1,9,2,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,0,1,0,0,0,0,0,1,0,4,0,1,1,1,1,0,0,0,2,0,1,3,0,0,0,4,1,2,1,1,0,1,0,0,1,8,5,1,1,0,0,0,0,1,1,3,0,1,0,1,1,2,2,0,2,2,8,0,1,1,11,0,1,3,3,0,0,1,1.23,2.12
acc_f_kurt_x,0,4,0,0,1,0,1,0,1,1,1,0,5,0,1,1,0,1,0,0,1,1,0,0,10,0,0,4,0,0,0,1,0,1,1,1,0,1,2,1,0,0,0,4,0,0,1,6,1,1,2,0,0,0,3,0,3,1,3,0,1,1,2,3,3,4,0,0,0,0,0,2,1,1,0,0,1,0,1,2,7,1,0,1,1,2,0,1,0,6,0,1,0,1,0,4,1,1.18,1.75
acc_a_difX_x,0,0,1,10,2,0,2,0,0,2,0,0,11,3,0,0,0,2,0,0,1,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,5,0,2,0,3,0,0,1,0,1,7,3,0,0,0,0,0,2,0,2,0,0,0,0,0,3,10,2,0,1,0,3,2,0,0,4,0,0,5,3,0,1,0,1.18,2.27
acc_a_skew_y,0,1,0,6,1,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,10,0,0,12,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,1,0,2,7,0,0,3,0,0,3,5,1,0,0,1,0,0,0,0,1,8,2,0,0,0,0,0,3,1,0,2,0,0,0,2,2,5,0,0,3,1,6,0,0,0,5,0,0,3,0,0,0,0,1.16,2.26
acc_a_peakXY1,0,1,1,2,2,1,3,0,0,0,0,0,6,6,0,0,0,0,0,0,1,1,0,1,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,9,7,0,1,2,0,0,0,1,0,4,0,2,2,0,1,0,0,1,1,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,2,1,3,2,1,2,0,0,19,2,1,0,2,0,0,0,1.14,2.49
acc_a_subY_y,0,1,0,2,0,0,0,0,0,0,0,0,8,7,0,0,0,2,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,9,0,0,0,0,0,3,8,0,5,0,4,0,0,4,0,2,8,6,0,0,0,0,0,2,0,0,3,0,0,0,1,2,5,0,0,0,1,3,1,0,0,6,0,0,2,3,0,1,0,1.12,2.15
gyro_f_difY_y,0,0,0,4,0,0,0,0,0,1,0,0,11,7,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,4,0,2,0,1,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,1,0,0,0,5,0,0,0,9,0,0,5,3,0,0,0,1.07,2.46
gyro_a_amp_x,0,1,0,6,0,0,1,0,0,1,1,0,5,4,0,1,0,1,0,0,0,0,1,0,8,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,3,0,0,1,0,0,0,5,0,0,1,4,0,0,2,0,1,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,2,2,1,3,1,0,7,0,0,7,0,0,4,0,1.06,1.93
gyro_a_amp_z,0,0,2,4,1,0,0,1,0,0,0,1,4,3,0,0,0,1,1,0,2,1,1,0,4,0,0,5,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,7,1,1,0,0,1,0,2,0,2,5,0,0,0,1,0,1,3,1,0,1,1,0,1,2,2,5,0,0,0,3,1,0,0,1,3,1,0,6,4,1,1,0,1.06,1.48
acc_f_interq_a,0,2,0,4,3,0,1,0,0,1,0,1,4,2,0,0,1,1,1,0,1,0,0,0,7,0,1,15,1,2,1,0,0,0,0,0,0,1,6,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,3,1,1,0,3,0,0,0,0,3,2,2,0,1,0,0,0,0,0,1,1,2,0,0,1,1,7,0,0,0,1,0,0,0,0,5,0,0,5,0,0,1,0,1.06,2.09
gyro_f_difX_a,0,2,1,7,1,0,1,0,0,3,0,0,7,5,0,0,0,0,0,0,1,0,0,0,14,0,0,9,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,3,0,0,2,0,0,0,3,0,0,0,5,0,0,0,0,2,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,6,1,0,0,1,0,1,0,0,6,0,0,5,0,0,5,0,1.06,2.29
gyro_a_std_a,0,0,0,6,1,0,2,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,1,7,0,7,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,4,0,0,6,0,0,0,0,1.04,2.67
gyro_p_entr_y,0,0,0,1,0,0,0,0,0,1,0,0,7,6,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,1,0,0,1,9,0,3,0,3,0,0,0,0,2,2,7,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,3,0,0,2,8,0,0,0,13,0,0,4,0,1,1,0,1.04,2.31
acc_f_cftor_a,0,0,1,9,2,0,3,0,0,2,0,0,3,5,0,0,0,2,0,0,1,1,1,0,6,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,1,0,0,3,0,0,2,3,0,1,0,1,0,0,0,0,2,1,1,0,0,0,1,1,3,0,0,4,0,0,1,1,1,4,1,0,1,2,1,0,0,0,8,0,0,6,4,1,0,0,1.03,1.72
acc_t_max_z,0,0,2,16,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,1,6,0,0,1,0,0,0,1,0,6,0,3,0,0,1,0,1,3,2,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,6,0,7,1,1,4,0,0,4,0,0,3,0,0,0,0,1.03,2.27
gyro_a_peakXY5,0,3,2,6,0,0,1,0,0,2,0,0,5,3,0,0,0,1,0,0,1,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,5,0,0,1,0,0,0,5,0,2,0,7,0,0,2,0,1,6,1,0,0,0,0,0,2,0,2,2,0,0,1,1,1,3,4,0,1,2,1,1,0,0,3,0,0,3,1,0,2,0,1.03,1.63
acc_meandif,0,1,0,2,1,0,0,2,0,2,1,0,7,2,1,0,0,0,0,1,0,1,0,0,8,0,0,4,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,2,1,0,0,3,1,1,0,5,1,2,0,0,1,1,1,0,1,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,2,4,0,0,1,3,2,0,2,0,8,0,0,2,2,1,1,0,1.02,1.62
gyro_p_lgEnergy_a,0,0,0,2,1,0,2,1,0,1,1,0,9,3,1,0,0,2,1,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,0,0,1,1,0,0,1,0,1,4,0,4,0,1,1,0,1,0,1,8,0,0,0,0,0,0,3,0,0,1,0,0,1,1,4,5,1,0,1,2,6,0,0,0,4,0,0,1,3,1,1,0,1.02,1.75
gyro_t_skew_y,0,1,0,3,0,0,0,0,0,3,1,0,12,5,0,0,0,1,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,4,0,1,0,2,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,3,1,5,0,0,0,7,0,0,2,0,0,6,0,1.02,2.11
gyro_a_mainX_a,0,2,0,3,3,1,2,1,0,2,0,0,11,3,0,0,0,3,0,0,1,2,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,1,4,0,0,1,0,0,2,4,0,4,0,2,1,0,0,0,2,3,2,0,0,0,0,1,1,0,1,0,0,0,0,0,4,1,2,0,0,2,1,0,0,0,3,0,0,3,0,1,2,0,0.99,1.62
acc_p_interq_y,0,0,0,1,0,0,1,0,0,0,0,0,29,2,0,0,0,1,0,1,1,1,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,0,2,0,1,0,0,0,0,2,5,2,0,0,0,0,0,2,0,1,1,1,0,0,0,2,2,1,0,1,2,1,1,0,0,9,0,0,2,3,0,0,0,0.97,3.15
acc_a_peakXY5,0,0,1,5,4,0,4,0,0,1,0,0,7,4,0,0,0,0,1,0,0,0,0,0,5,1,0,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,0,2,1,0,0,2,0,1,0,3,0,1,0,3,1,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,2,0,1,0,0,0,13,2,0,5,3,0,0,0,0.97,1.89
acc_p_lgEnergy_z,0,0,0,4,1,0,0,1,0,1,0,0,7,4,0,1,0,1,1,0,1,1,0,0,4,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,5,0,0,1,1,0,1,4,0,1,0,1,1,0,2,0,2,8,0,0,0,0,0,1,1,0,1,1,1,0,1,1,2,2,2,0,2,2,2,0,0,0,2,0,0,3,4,1,0,0,0.95,1.48
gyro_a_lgEnergy_a,0,0,0,2,2,0,1,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,1,0,9,0,0,7,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,6,0,0,1,21,0,0,4,2,0,1,0,0.95,2.64
gyro_t_skew_a,0,1,1,5,1,1,1,0,0,1,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,1,0,0,1,3,0,1,0,2,0,0,1,0,2,4,2,0,0,0,0,0,2,0,1,3,0,0,2,1,1,2,1,0,1,1,5,1,0,0,10,0,0,2,3,1,1,0,0.92,1.58
gyro_f_entr_x,0,0,1,0,0,0,2,0,0,2,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,2,1,0,1,1,3,0,0,7,1,0,0,2,0,0,0,2,0,6,0,1,0,0,3,0,0,7,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,6,0,2,0,3,3,0,0,8,0,0,2,2,0,1,0,0.92,1.68
acc_f_max_x,0,0,1,10,2,0,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,0,3,0,2,2,0,0,10,0,0,3,1,0,1,0,0.9,1.94
gyro_p_interq_a,0,0,0,11,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,2,6,4,0,0,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,0,0,5,0,0,0,9,0,0,3,1,1,0,0,0.89,2.06
acc_f_mean_a,0,2,1,1,2,0,1,0,0,2,0,0,4,1,0,0,0,2,0,0,1,0,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,1,2,0,0,1,0,0,0,1,0,4,0,6,0,0,1,0,2,1,2,0,0,0,1,0,3,1,3,2,0,0,1,1,0,7,2,0,1,2,1,1,0,0,2,0,0,3,1,0,1,0,0.88,1.35
acc_t_kurt_z,0,0,1,6,1,0,1,0,1,0,0,0,5,2,0,0,0,1,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,2,0,0,0,0,2,3,3,0,1,0,0,0,5,0,0,2,0,0,0,0,2,3,0,0,4,2,2,1,0,0,12,0,0,2,2,0,0,0,0.88,1.75
acc_p_cftor_x,0,2,0,4,3,1,2,1,0,1,0,0,5,2,0,0,0,3,0,0,1,2,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,3,0,1,1,1,0,0,0,0,0,1,5,0,3,0,3,1,0,2,0,1,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,3,1,1,0,1,1,3,1,0,0,4,0,0,0,0,0,1,0,0.88,1.25
acc_a_difX_y,0,0,0,1,1,0,3,0,0,4,0,0,5,2,0,0,0,2,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,1,0,0,1,1,0,0,1,0,0,1,4,0,0,0,3,0,0,0,0,1,3,3,0,1,0,0,0,3,0,0,2,0,0,0,2,1,3,0,0,0,4,2,2,0,0,3,1,0,3,1,0,3,0,0.88,1.34
acc_f_subY_x,0,1,0,2,0,0,0,0,0,0,0,1,9,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,8,1,2,0,2,0,0,0,0,1,6,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,5,1,0,0,5,0,0,10,0,0,5,0,0.86,1.94
gyro_a_mean_x,0,2,2,2,3,0,3,0,0,0,0,0,3,2,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,0,2,1,0,0,2,0,0,1,2,0,2,0,2,0,0,1,0,2,3,2,0,0,0,0,0,2,0,2,2,0,0,0,1,2,2,2,0,2,2,2,2,0,0,2,0,0,2,2,0,2,0,0.85,1.03
acc_a_difY_a,0,1,0,14,0,0,1,0,0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,8,0,0,1,0,0,0,1,0,2,1,1,0,0,1,0,0,11,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,3,1,0,1,0,0,0,0,0.85,2.15
acc_f_subX_z,0,1,0,1,1,0,2,0,0,1,0,0,2,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,4,0,0,1,0,0,1,11,0,3,0,1,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,1,0,0,2,0,3,3,1,0,7,1,3,1,0,0,5,0,0,2,1,0,0,0,0.85,1.71
acc_t_skew_z,0,1,0,0,2,0,0,0,0,1,0,0,5,3,0,0,0,2,0,0,0,0,1,0,2,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0,5,0,1,0,2,0,0,0,0,3,5,1,0,0,0,1,0,3,0,1,3,0,0,0,0,3,4,0,0,0,3,0,0,0,1,2,0,0,5,4,0,0,0,0.82,1.49
acc_a_peakXY2,0,1,0,4,0,1,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,1,1,0,4,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,2,2,0,0,2,0,0,0,2,0,1,0,0,0,0,2,0,1,5,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,7,2,0,2,3,1,1,0,1,4,1,0,2,2,0,0,0,0.81,1.31
gyro_t_max_y,0,0,1,1,0,0,3,1,0,0,0,1,6,5,0,0,1,0,0,0,0,0,0,0,8,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,4,1,1,0,1,0,0,1,0,2,2,6,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,7,1,0,2,3,0,0,2,1,0,1,0,0.81,1.55
gyro_f_skew_y,0,0,1,0,1,0,1,0,0,0,0,0,4,4,0,0,0,2,0,0,1,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,3,0,0,1,0,0,2,6,0,3,0,3,0,0,0,0,2,2,1,0,0,0,0,0,3,0,0,2,0,0,0,1,2,2,0,0,0,2,2,0,0,0,5,0,0,5,2,1,0,0,0.81,1.42
gyro_a_std_z,0,0,1,1,2,0,1,0,0,3,0,0,7,2,0,0,0,1,0,0,1,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,1,6,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,2,3,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,2,0,2,1,1,1,0,1,4,0,0,3,2,0,0,0,0.8,1.26
acc_t_lgEnergy_x,0,0,2,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,4,2,0,7,0,2,0,0,0,6,1,0,2,1,0,1,0,0.8,1.62
acc_a_subX_z,0,0,0,1,0,1,0,0,0,1,0,0,9,5,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,7,0,0,0,1,0,1,0,0,0,8,3,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,8,0,0,8,1,0,0,0,0.79,1.9
acc_p_skew_y,0,2,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,3,0,4,0,2,0,0,0,0,1,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,1,1,1,0,0,6,0,0,2,1,1,0,0,0.78,1.96
acc_t_max_a,0,1,1,4,2,0,2,0,1,0,0,0,7,2,0,0,0,2,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,1,2,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,4,0,2,0,0,0,5,0,0,3,1,2,3,0,0.77,1.33
acc_f_peakXY3,1,1,0,1,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,3,0,0,1,0,7,1,0,0,11,0,0,0,1,0,0,0,0.77,1.99
gyro_p_concent,0,1,1,1,1,1,1,0,0,0,0,0,3,3,0,0,0,3,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,1,0,0,2,4,0,3,0,3,0,0,2,0,3,1,2,0,0,0,1,1,2,0,2,2,0,0,1,1,2,1,1,0,4,1,1,1,0,0,1,0,0,1,2,0,1,0,0.76,1.03
