gyro_peaks_normal,4,5,40,75,3,13,4,2,5,5,3,1,122,18,4,4,8,4,5,14,21,8,2,4,5,5,9,4,8,3,3,71,5,4,4,3,4,9,4,139,4,3,2,5,4,7,16,4,54,4,4,4,16,2,89,2,5,4,97,4,7,51,19,7,4,10,4,4,19,5,3,5,140,4,4,109,3,4,5,22,4,3,107,4,3,4,4,3,2,37,5,17.46,31.66
gyro_peaks_abnormal,3,4,33,86,4,12,3,1,2,2,4,5,130,17,3,2,4,2,2,10,17,7,3,6,4,2,7,2,9,2,2,58,2,2,4,1,4,5,2,144,2,3,1,3,2,11,20,4,54,2,2,4,13,2,102,2,1,1,120,3,5,52,18,8,3,7,1,2,15,2,4,5,163,3,2,119,1,3,6,18,2,2,128,2,1,2,3,2,3,39,3,17.45,35.6
gyro_p_lgEnergy_y,2,1,43,76,2,15,3,2,2,3,3,2,116,21,3,3,5,3,3,11,22,5,3,5,2,4,5,3,8,3,2,69,3,3,4,3,2,6,2,135,3,2,4,3,3,8,22,2,56,3,2,3,12,2,82,2,3,3,102,3,4,50,27,5,2,8,3,3,22,3,3,2,118,3,3,101,4,3,5,28,2,3,104,3,3,3,3,3,4,39,3,16.43,30.46
gyro_fea_autoy,3,4,33,59,2,17,2,2,1,2,2,2,87,16,1,2,5,1,1,7,29,8,2,6,3,2,5,1,8,1,2,57,2,1,4,1,3,6,1,141,2,1,3,2,2,8,21,2,46,1,2,4,9,5,63,4,2,3,77,1,5,50,30,8,4,7,2,1,16,2,2,2,127,3,1,105,3,2,3,28,5,1,112,2,1,1,3,1,1,38,2,14.92,28.93
acc_t_zaCor,2,2,31,41,3,8,2,2,2,2,1,1,57,10,2,2,5,2,2,3,12,4,2,6,1,2,4,2,4,2,2,30,2,2,0,3,1,3,2,68,1,2,2,1,1,4,12,2,29,2,2,0,8,2,63,2,2,1,57,2,6,28,14,4,3,5,2,2,16,2,1,1,58,3,2,57,4,2,4,14,1,2,58,2,1,2,3,3,1,28,2,9.43,16.52
acc_p_lgEnergy_z,2,3,20,43,1,6,2,2,3,2,2,2,63,12,2,1,2,1,2,11,18,3,3,5,2,2,2,2,3,2,3,30,2,1,1,1,2,2,3,69,1,2,1,3,2,4,12,3,27,1,3,2,5,2,37,3,2,3,58,1,4,18,12,2,2,2,1,1,9,1,2,2,65,2,3,40,2,1,2,12,1,1,59,2,1,2,1,2,1,15,2,8.57,15.64
gyro_p_lgEnergy_x,0,0,23,33,2,6,0,0,0,0,0,0,51,6,0,0,3,0,0,6,12,2,0,1,0,0,3,1,4,0,0,32,0,0,0,0,0,4,0,63,0,0,0,0,0,4,12,0,26,0,0,0,4,0,49,0,1,0,47,0,2,24,15,2,0,5,0,0,12,0,0,0,66,0,0,54,0,0,1,14,0,0,50,0,0,0,0,0,0,17,0,7.22,15.45
acc_t_yaCor,3,1,9,20,0,5,1,1,3,2,2,3,24,5,2,1,2,3,1,5,9,0,3,5,2,3,4,3,3,3,3,24,3,3,3,2,2,2,3,27,2,3,5,2,3,3,7,1,12,3,2,3,6,4,12,1,1,3,27,1,3,13,7,3,1,3,4,2,7,3,2,1,59,3,2,42,2,1,2,7,3,2,29,3,3,1,3,2,4,8,3,5.81,9.12
acc_t_amp_y,1,0,9,20,0,5,1,1,2,2,2,2,30,5,1,0,2,2,0,5,14,7,1,2,1,2,2,2,5,2,1,16,2,2,2,1,1,1,1,57,2,1,2,2,2,4,7,1,9,2,0,2,7,1,29,1,3,5,29,0,5,13,13,1,3,2,1,0,15,1,1,2,26,2,2,19,6,2,4,10,2,2,30,2,2,1,2,1,2,8,2,5.53,8.98
acc_p_lgEnergy_x,0,1,14,16,0,3,1,0,1,1,0,0,43,7,1,0,0,1,0,3,5,2,1,1,0,1,1,0,2,0,1,17,1,0,1,1,1,4,0,64,0,0,1,0,0,3,8,0,7,0,0,1,2,0,27,0,0,0,34,0,2,12,5,0,0,4,0,0,4,0,1,0,47,0,0,40,0,0,1,5,0,0,52,1,1,1,1,1,1,13,1,5.18,12.16
acc_a_amp_y,1,1,10,22,1,4,1,0,0,1,0,1,28,6,1,1,2,1,1,0,8,2,0,0,1,1,3,1,3,0,1,12,1,2,0,1,0,2,1,28,1,1,0,1,1,3,7,1,17,1,1,0,3,0,15,0,1,1,25,1,2,17,10,0,1,3,1,1,7,1,1,1,11,0,1,24,0,1,2,12,1,1,11,1,1,1,1,1,0,11,1,3.9,6.54
acc_t_xaCor,1,0,8,20,1,5,1,2,0,0,0,2,21,3,1,0,2,1,1,8,8,1,1,0,0,1,2,0,4,1,0,13,1,0,1,1,0,2,0,21,1,2,1,1,2,3,5,1,13,1,1,1,6,1,11,1,1,3,15,1,0,17,6,1,2,3,1,2,3,1,0,1,27,0,1,29,1,2,1,6,2,1,13,1,2,1,0,1,1,7,1,3.73,6.03
gyro_p_interq_y,1,2,2,20,0,6,2,2,2,2,2,2,28,5,1,2,2,2,2,5,1,0,2,3,2,2,3,1,3,2,1,13,2,0,0,2,0,3,0,13,2,1,2,1,2,2,5,1,10,2,2,0,6,2,24,2,0,0,17,1,0,3,1,2,0,4,2,1,6,2,0,2,7,0,1,18,0,2,3,1,0,1,14,2,2,0,2,2,0,7,1,3.42,5.22
gyro_p_mainX_y,0,0,12,16,0,4,0,0,0,2,0,0,23,6,0,0,1,0,0,4,5,2,0,2,0,0,2,0,3,0,0,16,0,0,0,0,0,1,0,23,0,0,0,0,0,3,6,0,15,0,0,0,4,0,18,0,0,0,24,0,2,15,6,2,0,3,0,0,4,0,0,0,7,0,0,21,0,0,2,5,0,0,23,0,0,0,0,0,0,10,0,3.21,6.26
gyro_p_lgEnergy_a,0,0,13,19,0,6,0,0,0,0,0,0,16,5,0,0,1,0,0,4,9,1,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,34,0,0,0,0,0,2,7,0,2,0,0,0,4,0,18,0,1,0,22,0,1,15,8,1,0,3,0,0,1,0,0,0,24,0,0,20,0,0,0,8,0,0,6,0,0,0,0,0,0,9,0,2.95,6.39
gyro_p_interq_x,0,1,12,18,0,3,0,1,0,0,0,0,24,4,0,0,1,0,0,2,4,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0,0,1,4,0,3,0,0,0,2,0,20,0,0,0,21,0,1,9,5,1,0,1,0,0,1,0,0,0,19,0,0,20,0,0,2,7,0,0,24,0,0,0,0,0,0,4,0,2.69,6.15
gyro_a_sma_z,1,1,4,11,1,5,1,0,1,1,1,1,8,6,1,1,2,1,1,4,8,1,1,2,1,1,2,1,3,1,1,10,1,1,0,1,1,2,1,10,1,1,1,1,1,3,7,1,5,1,1,1,4,0,8,0,1,1,9,1,2,9,7,2,1,3,1,0,7,1,1,1,9,1,1,10,1,1,2,8,0,1,10,1,1,1,1,1,1,10,1,2.69,3.07
acc_fea_infory,0,0,10,6,0,7,0,0,0,0,0,0,13,7,0,0,3,0,0,2,8,3,0,1,0,0,3,0,4,0,0,9,0,0,0,0,0,3,0,21,0,0,0,0,0,2,8,0,7,0,0,0,3,0,9,0,0,0,14,0,3,7,8,2,0,3,0,0,9,0,0,0,15,0,0,13,0,0,5,8,0,0,17,0,0,0,0,0,0,7,0,2.64,4.54
acc_a_subX_a,1,1,4,8,0,2,0,0,0,1,1,1,16,3,1,1,2,1,1,2,4,0,0,1,1,1,1,1,1,1,1,7,1,1,0,1,0,1,1,10,1,1,1,2,1,1,3,2,8,1,1,0,3,1,25,1,1,1,16,2,0,4,3,1,1,1,1,1,5,1,0,1,8,1,1,16,1,1,1,3,0,1,11,1,1,1,1,1,1,6,1,2.51,4.1
acc_t_xyCor,2,0,5,5,0,5,1,4,2,2,1,4,8,3,1,0,3,2,2,2,4,0,2,2,1,1,1,3,1,2,2,9,2,2,2,2,1,2,2,11,1,2,2,3,1,1,3,0,0,2,0,2,3,3,7,4,2,2,8,0,2,4,2,1,0,1,2,1,3,2,1,0,9,2,1,7,2,0,2,3,1,2,16,2,1,1,2,2,2,2,2,2.51,2.57
acc_p_lgEnergy_a,1,1,4,21,1,1,1,1,1,1,1,1,15,3,1,1,1,1,2,2,1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,12,1,1,1,0,1,1,2,1,3,1,1,1,1,1,6,1,2,1,7,1,1,10,2,1,0,1,1,1,5,1,2,0,5,1,2,4,1,1,2,1,2,1,33,2,1,0,1,1,1,4,1,2.37,4.47
acc_p_interq_y,1,1,6,20,0,1,1,1,1,1,1,1,13,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,10,1,0,0,1,0,1,0,19,1,1,1,1,1,1,2,1,7,1,1,0,2,1,13,1,0,0,15,1,0,3,2,1,0,1,1,1,2,1,1,1,9,0,1,15,0,1,1,2,0,1,11,1,1,0,1,1,0,6,1,2.37,4.15
acc_f_subY_y,0,1,10,9,0,4,0,0,0,1,0,0,19,4,0,0,0,1,1,3,5,0,1,0,1,0,0,0,2,0,1,11,0,0,1,0,0,0,0,16,0,0,0,0,0,2,2,0,2,0,0,0,1,0,6,1,1,0,15,0,0,8,5,0,0,2,0,0,0,1,0,0,8,0,1,23,0,0,0,5,0,0,17,1,1,1,1,1,0,8,0,2.24,4.58
acc_a_peakXY5,2,1,11,5,1,1,1,1,2,1,1,2,9,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,6,1,1,1,1,2,1,2,3,1,2,1,0,1,1,2,1,2,1,2,2,1,1,7,1,1,1,8,1,2,7,1,1,0,1,2,1,8,1,1,0,9,1,1,3,1,1,1,1,2,1,29,1,1,0,1,1,1,2,1,2.21,3.54
acc_vardif,3,1,2,5,4,3,2,1,3,1,1,1,7,3,1,3,2,1,1,2,3,2,0,2,2,3,3,1,3,1,1,3,2,1,1,1,1,3,1,5,2,1,1,1,2,3,3,2,4,1,2,1,2,1,2,1,1,1,4,1,2,1,1,2,1,1,2,1,4,2,1,2,17,1,1,5,1,2,1,4,2,1,7,1,0,2,2,1,0,2,1,2.12,2.07
acc_t_cftor_a,0,0,8,10,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,9,0,0,0,0,0,14,0,0,0,16,0,0,7,1,0,0,0,0,0,1,0,0,0,20,0,0,13,0,0,0,1,0,0,15,0,0,0,0,0,0,6,0,1.98,4.89
acc_f_sma_y,0,0,3,15,0,1,0,0,0,0,0,0,16,0,0,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,12,0,0,1,0,0,1,0,15,0,0,0,0,0,1,1,0,3,0,0,0,2,0,18,0,0,0,18,0,1,7,2,1,0,1,0,0,1,0,0,0,22,0,0,9,0,0,0,2,0,0,14,0,0,0,0,0,0,2,0,1.95,4.73
acc_a_skew_y,0,0,2,9,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,6,0,0,0,0,0,9,0,0,0,15,0,0,5,2,0,0,0,0,0,0,0,0,0,25,0,1,18,0,0,0,3,0,0,19,0,0,0,0,0,0,2,0,1.82,5.16
acc_a_kurt_y,0,1,3,3,0,2,0,1,0,1,1,1,7,2,0,1,1,1,1,2,7,0,0,1,1,1,1,1,1,1,1,7,1,1,0,1,0,1,1,12,1,1,1,0,1,1,1,1,5,1,1,0,3,1,4,0,1,1,8,1,0,4,2,1,1,1,1,1,2,1,0,1,9,1,1,8,1,1,1,3,0,1,9,1,1,1,1,1,1,4,1,1.77,2.31
gyro_f_lgEnergy_a,0,0,6,11,0,0,0,0,0,0,0,0,16,3,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,17,0,0,0,0,0,1,1,0,3,0,0,0,1,0,10,0,0,0,12,0,0,5,3,0,0,1,0,0,2,0,0,0,16,0,0,11,0,0,1,4,0,0,16,0,0,0,0,0,0,2,0,1.7,4.0
acc_t_max_y,0,0,2,15,0,1,0,0,0,0,1,0,14,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,9,0,0,0,0,0,1,2,1,1,0,1,0,1,0,14,0,0,0,16,1,0,5,2,1,0,1,0,1,1,0,1,0,6,0,0,12,0,0,0,2,0,0,16,0,0,0,0,0,0,3,0,1.58,3.73
acc_f_mainX_z,0,0,5,6,0,3,0,0,0,0,0,0,1,6,1,1,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,29,0,0,0,0,0,1,6,0,3,0,1,0,2,0,10,0,0,0,4,1,0,5,3,1,0,1,0,1,0,0,1,0,8,0,0,13,0,0,0,3,0,0,10,0,0,0,0,0,0,4,0,1.56,3.84
acc_f_peakXY2,0,0,7,14,0,0,0,0,0,0,1,0,9,1,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,13,0,0,0,0,0,2,0,0,4,1,0,0,0,0,11,0,0,0,12,0,0,6,2,0,0,0,0,1,0,1,0,0,15,0,0,11,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,1.55,3.61
gyro_a_amp_a,0,0,1,11,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,9,0,0,0,0,0,20,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,0,0,0,17,0,0,0,0,0,0,2,0,1.54,4.57
gyro_a_sma_a,0,0,0,10,0,2,0,0,0,0,0,0,10,0,0,0,1,0,0,2,4,0,0,2,0,0,2,0,1,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,0,5,0,0,0,2,0,10,0,0,0,6,0,1,7,2,0,0,1,0,0,4,0,0,0,15,0,0,10,0,0,0,2,0,0,11,0,0,0,0,0,0,5,0,1.48,3.14
gyro_t_mean_a,0,0,0,6,0,3,1,0,0,1,0,0,9,1,0,0,1,0,0,2,3,1,1,0,0,0,0,0,1,0,0,9,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,8,0,0,0,2,0,9,0,0,0,7,1,0,4,3,1,0,2,0,0,1,0,0,0,8,0,0,9,1,0,1,4,0,0,11,0,0,0,0,1,0,3,0,1.4,2.71
acc_meandif,1,1,3,7,0,3,1,1,0,0,0,2,12,3,0,1,0,1,1,1,1,1,0,0,0,0,0,2,1,1,1,2,0,0,0,0,1,1,1,9,0,0,0,0,0,0,3,0,3,0,1,1,1,0,10,1,1,0,8,0,1,6,3,0,0,0,0,0,0,0,1,0,3,0,0,6,0,1,0,3,0,2,9,0,0,0,0,0,0,3,0,1.38,2.44
gyro_f_cftor_z,0,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,3,3,0,3,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,3,0,0,0,0,0,11,0,0,0,12,0,3,3,3,0,0,0,0,0,1,0,0,0,11,0,0,11,0,0,0,3,0,0,11,0,0,0,0,0,0,2,0,1.36,3.08
gyro_p_concent,0,0,3,3,0,2,1,1,0,1,1,1,5,2,1,1,1,1,0,2,2,0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,0,1,1,2,3,0,3,1,1,1,2,1,3,1,1,1,3,1,1,3,2,1,0,2,1,1,5,1,1,0,3,1,1,3,1,1,1,2,1,1,4,1,1,1,1,1,1,3,0,1.34,1.07
gyro_f_entr_z,1,0,3,7,0,2,1,1,1,1,1,1,5,1,0,0,1,1,0,1,2,0,1,1,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,12,1,1,1,1,1,1,4,0,0,1,0,1,0,1,7,1,1,1,4,0,1,1,2,0,0,1,0,0,1,1,0,0,6,1,1,2,1,1,1,2,0,1,6,1,1,0,1,1,1,2,1,1.33,1.83
acc_t_yzCor,0,0,6,3,0,1,0,0,0,0,0,1,7,1,1,1,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,2,1,0,12,0,0,0,0,0,1,1,0,3,0,1,1,0,0,4,0,0,0,6,1,2,2,3,1,0,1,1,1,2,0,2,0,11,1,0,3,1,0,1,3,0,0,12,0,0,0,1,0,0,3,0,1.31,2.43
acc_f_interq_z,1,1,1,5,0,2,0,0,0,1,0,0,8,1,1,1,0,0,1,1,3,1,0,0,1,1,1,0,2,0,1,4,1,1,0,0,0,0,1,1,1,0,0,1,1,1,2,1,3,1,1,0,1,0,3,0,1,1,4,0,1,6,2,0,1,2,1,1,1,1,1,1,2,0,1,8,0,0,2,4,1,1,6,1,1,1,0,0,0,2,0,1.23,1.62
acc_a_mainX_x,0,1,5,4,0,3,0,0,0,0,0,0,6,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,9,0,0,0,1,0,0,2,0,6,0,0,0,3,0,7,1,0,0,6,0,0,6,2,0,0,0,0,0,2,0,0,0,14,0,0,6,0,0,0,2,0,0,5,0,0,0,0,0,0,3,0,1.21,2.48
acc_p_peakXY2,0,0,0,7,0,0,0,0,0,1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,1.19,3.61
acc_p_peakXY1,0,0,4,5,0,1,0,0,1,0,0,1,6,3,0,0,1,1,1,2,0,0,0,1,0,1,1,1,2,1,0,0,1,1,0,1,0,1,1,6,1,1,0,1,0,0,3,0,2,1,0,1,2,1,6,1,0,0,4,1,0,4,1,1,0,2,1,1,2,0,0,0,6,1,1,6,0,1,1,1,0,1,4,0,1,1,1,1,1,0,0,1.19,1.57
gyro_p_interq_z,0,1,4,5,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,1,2,0,6,0,0,0,1,0,7,0,0,0,7,0,0,5,3,0,0,1,0,0,2,0,0,0,7,0,0,7,0,0,0,2,0,0,7,0,0,0,0,0,0,4,0,1.18,2.61
gyro_f_entr_a,0,0,5,7,0,1,0,0,0,0,0,0,10,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,15,0,0,0,0,0,1,0,0,7,0,0,0,0,0,7,0,0,0,9,0,0,4,1,0,0,0,0,0,1,0,0,0,10,0,0,7,0,0,0,1,0,0,8,0,0,0,0,0,0,2,0,1.16,2.82
acc_t_xzCor,0,0,8,5,0,3,1,1,2,0,0,0,6,2,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,9,1,1,1,1,1,0,1,1,5,0,1,1,0,0,2,0,1,0,3,0,2,4,3,0,2,0,0,0,2,0,1,0,4,0,0,6,0,0,1,2,1,0,6,0,1,0,0,0,0,4,0,1.16,1.88
acc_t_std_z,0,1,1,2,0,1,1,1,0,1,1,0,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2,1,1,0,0,0,1,1,5,1,1,1,1,1,1,1,1,3,1,1,0,1,1,6,1,0,0,5,1,1,1,0,1,0,1,1,1,1,1,0,1,7,1,1,3,0,1,1,0,0,1,5,1,1,1,0,1,1,1,1,1.15,1.3
gyro_p_difY_y,0,1,2,5,0,2,1,0,0,1,0,0,4,2,1,1,0,1,1,0,3,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1,0,1,1,2,1,1,0,1,1,2,2,1,6,1,0,0,2,0,3,0,1,1,3,0,1,4,3,0,1,3,1,1,2,1,1,1,0,0,1,4,0,1,1,3,1,0,1,1,1,1,0,0,0,2,0,1.12,1.2
acc_t_mean_x,0,0,3,5,1,1,0,0,0,0,0,1,6,2,0,0,1,0,0,2,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,11,0,0,0,0,0,1,2,0,1,0,0,0,1,0,7,0,0,0,6,0,1,5,2,1,0,1,0,0,1,0,0,0,10,0,0,6,0,0,1,4,0,0,9,0,0,0,0,0,0,2,0,1.12,2.26
acc_f_difX_z,1,0,1,2,1,2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,2,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,5,1,1,1,0,1,1,3,0,1,1,0,1,1,1,3,1,1,1,6,0,1,2,1,0,0,1,0,0,7,1,0,0,2,1,1,2,1,1,1,1,1,1,3,1,1,0,1,1,1,1,1,1.1,1.13
acc_t_amp_x,0,0,3,4,1,3,0,0,0,0,0,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,1,0,8,0,0,0,0,0,1,0,5,0,1,0,0,0,1,2,0,6,0,0,0,2,0,2,0,0,0,5,0,0,1,0,1,0,1,0,0,2,0,0,0,25,0,0,5,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,1.1,3.01
acc_p_skew_y,1,1,2,11,0,0,0,0,1,0,0,1,3,2,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,3,0,0,0,0,1,0,1,12,0,1,0,0,0,0,3,0,3,0,1,1,0,1,3,1,0,0,7,0,1,3,2,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,2,0,0,9,0,0,0,0,0,0,4,0,1.1,2.18
acc_f_peakXY4,0,0,0,6,0,1,0,0,0,0,0,0,8,2,0,0,2,0,0,0,2,1,0,1,0,0,2,1,2,1,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,2,0,0,0,1,0,8,0,0,0,6,0,1,2,2,0,0,1,0,0,3,0,0,0,7,0,0,7,0,0,1,2,0,0,7,0,0,0,0,0,0,2,0,1.04,2.07
acc_a_subX_y,0,0,6,5,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,1,3,0,4,0,0,0,1,0,4,1,0,0,7,0,0,6,2,0,0,1,0,0,4,0,0,0,7,0,0,5,0,0,0,2,0,0,1,0,0,0,0,0,0,7,0,1.0,1.93
acc_t_cftor_x,0,0,4,5,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,0,0,1,5,0,5,0,0,0,1,0,4,0,0,0,6,0,0,6,4,0,0,0,0,0,1,0,0,0,5,0,0,7,0,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0.99,1.94
acc_t_difX_y,0,0,0,1,0,1,1,0,0,1,1,0,4,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,5,1,1,1,1,0,0,0,1,1,0,1,1,1,1,4,1,0,1,0,0,1,0,15,0,1,1,4,0,0,1,2,1,1,1,1,1,2,1,0,1,2,1,1,1,1,0,1,1,0,0,2,1,1,1,1,1,1,0,0,0.98,1.75
acc_t_std_x,0,0,2,6,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,2,0,3,0,0,0,17,0,0,3,0,0,0,0,0,0,1,0,0,0,10,0,0,13,0,0,1,3,1,0,6,0,0,0,0,0,0,2,0,0.97,2.68
